date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:58:57	1840/1840	U-----	200	untouched ('OK')	image/svg+xml	etag:W/%2268edcf02-730%22	http://localhost:10016/wp-content/uploads/2021/06/logo_light.svg	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/wp-content/uploads/2021/06/logo_light.svg	(from http://localhost:10016/)
16:58:58	113181/113181	U--MCZ	200	updated ('OK')	text/html	date:Wed,%2015%20Oct%202025%2012:58:57%20GMT	http://localhost:10016/about/	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/about/index.html	(from http://localhost:10016/)
16:58:59	41202/41202	U-----	200	untouched ('')	image/jpeg	etag:%2268edcf04-a0f2%22	http://localhost:10016/wp-content/uploads/2021/06/video-7.jpg	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/wp-content/uploads/2021/06/video-7.jpg	(from http://localhost:10016/)
16:58:59	78292/78292	U--MCZ	200	updated ('OK')	text/html	date:Wed,%2015%20Oct%202025%2012:58:58%20GMT	http://localhost:10016/blog/	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/blog/index.html	(from http://localhost:10016/)
16:58:59	16136/16136	U-----	200	untouched ('')	image/jpeg	etag:%2268edcf03-3f08%22	http://localhost:10016/wp-content/uploads/2021/06/video-2.jpg	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/wp-content/uploads/2021/06/video-2.jpg	(from http://localhost:10016/)
16:58:59	80453/80453	U--MCZ	200	updated ('OK')	text/html	date:Wed,%2015%20Oct%202025%2012:58:58%20GMT	http://localhost:10016/contact-us/	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/contact-us/index.html	(from http://localhost:10016/)
16:58:59	29279/29279	U-----	200	untouched ('')	image/jpeg	etag:%2268edcf04-725f%22	http://localhost:10016/wp-content/uploads/2021/06/video-3.jpg	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/wp-content/uploads/2021/06/video-3.jpg	(from http://localhost:10016/)
16:58:59	40477/40477	U-----	200	untouched ('')	image/jpeg	etag:%2268edcf04-9e1d%22	http://localhost:10016/wp-content/uploads/2021/06/video-4.jpg	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/wp-content/uploads/2021/06/video-4.jpg	(from http://localhost:10016/)
16:59:00	41504/41504	U-----	200	untouched ('')	image/jpeg	etag:%2268edcf04-a220%22	http://localhost:10016/wp-content/uploads/2021/06/video-5.jpg	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/wp-content/uploads/2021/06/video-5.jpg	(from http://localhost:10016/)
16:59:00	38229/38229	U-----	200	untouched ('')	image/jpeg	etag:%2268edcf04-9555%22	http://localhost:10016/wp-content/uploads/2021/06/video-6.jpg	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/wp-content/uploads/2021/06/video-6.jpg	(from http://localhost:10016/)
16:59:01	42824/42824	U-----	200	untouched ('')	image/jpeg	etag:%2268edcf03-a748%22	http://localhost:10016/wp-content/uploads/2021/06/video-1.jpg	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/wp-content/uploads/2021/06/video-1.jpg	(from http://localhost:10016/)
16:59:01	87057/87057	U--MCZ	200	updated ('OK')	text/html	date:Wed,%2015%20Oct%202025%2012:59:00%20GMT	http://localhost:10016/one-hundred-years-of-solitude/	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/one-hundred-years-of-solitude/index.html	(from http://localhost:10016/)
16:59:01	71322/71322	U--MCZ	200	updated ('OK')	text/html	date:Wed,%2015%20Oct%202025%2012:59:01%20GMT	http://localhost:10016/category/stories/	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/category/stories/index.html	(from http://localhost:10016/)
16:59:02	54281/54281	U--MCZ	200	updated ('OK')	text/html	date:Wed,%2015%20Oct%202025%2012:59:01%20GMT	http://localhost:10016/category/uncategorized/	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/category/uncategorized/index.html	(from http://localhost:10016/)
16:59:04	89939/89939	U-----	200	untouched ('')	image/jpeg	etag:%2268edcf0f-15f53%22	http://localhost:10016/wp-content/uploads/2021/06/blog-img-6-768x637.jpg	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/wp-content/uploads/2021/06/blog-img-6-768x637.jpg	(from http://localhost:10016/)
16:59:04	102264/102264	U--MCZ	200	updated ('OK')	text/html	date:Wed,%2015%20Oct%202025%2012:59:01%20GMT	http://localhost:10016/the-last-life/	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/the-last-life/index.html	(from http://localhost:10016/)
16:59:04	102586/102586	U--MCZ	200	updated ('OK')	text/html	date:Wed,%2015%20Oct%202025%2012:59:02%20GMT	http://localhost:10016/quisque-iddiam-velquam-elementum-pulvinar/	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/quisque-iddiam-velquam-elementum-pulvinar/index.html	(from http://localhost:10016/)
16:59:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2015%20Oct%202025%2012:59:04%20GMT	http://localhost:10016/contact/	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/contact/index.html	(from http://localhost:10016/)
16:59:05	35596/35596	U-----	200	untouched ('OK')	application/x-javascript	etag:%2268e9c042-8b0c%22	http://localhost:10016/wp-content/themes/blocksy/static/bundle/main.js?ver=2.1.15	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/wp-content/themes/blocksy/static/bundle/main202b.js	(from http://localhost:10016/)
16:59:05	71736/71736	U--MCZ	200	updated ('OK')	text/html	date:Wed,%2015%20Oct%202025%2012:59:04%20GMT	http://localhost:10016/category/commercial/	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/category/commercial/index.html	(from http://localhost:10016/)
16:59:05	11446/11446	U-----	200	untouched ('OK')	application/x-javascript	etag:%2268edcefc-2cb6%22	http://localhost:10016/wp-content/plugins/stackable-ultimate-gutenberg-blocks/dist/frontend_block_video_popup.js?ver=3.19.1	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/wp-content/plugins/stackable-ultimate-gutenberg-blocks/dist/frontend_block_video_popupa2f8.js	(from http://localhost:10016/)
16:59:05	5842/5842	U--MC-	200	updated ('OK')	text/html	date:Wed,%2015%20Oct%202025%2012:58:57%20GMT	https://gmpg.org/xfn/11	C:/Users/moham/Desktop/Fable-Export/Fable/gmpg.org/xfn/11.html	(from http://localhost:10016/)
16:59:08	16269/16269	U--MC-	200	updated ('OK')	text/html	date:Wed,%2015%20Oct%202025%2012:59:07%20GMT	https://gmpg.org/xfn/intro	C:/Users/moham/Desktop/Fable-Export/Fable/gmpg.org/xfn/intro.html	(from https://gmpg.org/xfn/11)
16:59:08	65221/65221	U-----	200	untouched ('')	image/png	etag:%2268edcf0c-fec5%22	http://localhost:10016/wp-content/uploads/2021/06/footer-bg.png	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/wp-content/uploads/2021/06/footer-bg.png	(from http://localhost:10016/wp-content/uploads/blocksy/css/global.css?ver=13394)
16:59:08	664/664	U-----	200	untouched ('')	application/font-woff2	etag:%2268e9c042-298%22	http://localhost:10016/wp-content/themes/blocksy/static/fonts/stars.woff2	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/wp-content/themes/blocksy/static/fonts/stars.woff2	(from http://localhost:10016/wp-content/themes/blocksy/static/bundle/main.min.css?ver=2.1.15)
16:59:10	53557/53557	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Oct%202025%2012:59:09%20GMT	http://localhost:10016/about/ln.href,%20location.origin	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/about/ln.href,%20location.html	(from http://localhost:10016/about/)
16:59:11	53557/53557	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Oct%202025%2012:59:10%20GMT	http://localhost:10016/about/firebase-auth-compat.js	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/about/firebase-auth-compat.html	(from http://localhost:10016/about/)
16:59:11	1253/1253	U-----	200	untouched ('OK')	text/css	etag:W/%2268e9c042-4e5%22	http://localhost:10016/wp-content/themes/blocksy/static/bundle/page-title.min.css?ver=2.1.15	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/wp-content/themes/blocksy/static/bundle/page-title.min202b.css	(from http://localhost:10016/about/)
16:59:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2015%20Oct%202025%2012:59:12%20GMT	http://localhost:10016/?p=768	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/indexb916.html	(from http://localhost:10016/about/)
16:59:12	208524/208524	U-----	200	untouched ('')	image/png	etag:%2268edcf08-32e8c%22	http://localhost:10016/wp-content/uploads/2021/06/bg.png	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/wp-content/uploads/2021/06/bg.png	(from http://localhost:10016/about/)
16:59:13	385364/385364	U-----	200	untouched ('')	image/png	etag:%2268edcf07-5e154%22	http://localhost:10016/wp-content/uploads/2021/06/about-image.png	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/wp-content/uploads/2021/06/about-image.png	(from http://localhost:10016/about/)
16:59:13	2067/2067	U-----	200	untouched ('OK')	text/css	etag:%2264e18331-813-3ef0a663b3680%22	https://gmpg.org/xfn/default.css	C:/Users/moham/Desktop/Fable-Export/Fable/gmpg.org/xfn/default.css	(from https://gmpg.org/xfn/11)
16:59:13	4170/4170	U--MC-	200	updated ('OK')	text/html	date:Wed,%2015%20Oct%202025%2012:59:07%20GMT	https://gmpg.org/xfn/.	C:/Users/moham/Desktop/Fable-Export/Fable/gmpg.org/xfn/.html	(from https://gmpg.org/xfn/11)
16:59:13	7342/7342	U--MC-	200	updated ('OK')	text/html	date:Wed,%2015%20Oct%202025%2012:59:07%20GMT	https://gmpg.org/xfn/faq	C:/Users/moham/Desktop/Fable-Export/Fable/gmpg.org/xfn/faq.html	(from https://gmpg.org/xfn/11)
16:59:13	34671/34671	U-----	200	untouched ('')	image/jpeg	etag:%2268edcf09-876f%22	http://localhost:10016/wp-content/uploads/2021/06/team-member-2@2x.jpg	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/wp-content/uploads/2021/06/team-member-2@2x.jpg	(from http://localhost:10016/about/)
16:59:13	55047/55047	U-----	200	untouched ('')	image/jpeg	etag:%2268edcf09-d707%22	http://localhost:10016/wp-content/uploads/2021/06/team-member-4@2x.jpg	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/wp-content/uploads/2021/06/team-member-4@2x.jpg	(from http://localhost:10016/about/)
16:59:13	10038/10038	U-----	200	untouched ('')	image/png	etag:%2268edcf08-2736%22	http://localhost:10016/wp-content/uploads/2021/06/testimonial_avatar@2x.png	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/wp-content/uploads/2021/06/testimonial_avatar@2x.png	(from http://localhost:10016/about/)
16:59:13	58071/58071	U-----	200	untouched ('')	image/jpeg	etag:%2268edcf09-e2d7%22	http://localhost:10016/wp-content/uploads/2021/06/team-member-1@2x.jpg	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/wp-content/uploads/2021/06/team-member-1@2x.jpg	(from http://localhost:10016/about/)
16:59:13	440163/440163	U-----	200	untouched ('')	image/png	etag:%2268edcf07-6b763%22	http://localhost:10016/wp-content/uploads/2021/06/person-cta@2x.png	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/wp-content/uploads/2021/06/person-cta@2x.png	(from http://localhost:10016/about/)
16:59:14	53557/53557	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Oct%202025%2012:59:13%20GMT	http://localhost:10016/the-last-life/ln.href,%20location.origin	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/the-last-life/ln.href,%20location.origin	(from http://localhost:10016/the-last-life/)
16:59:14	62543/62543	U-----	200	untouched ('')	image/jpeg	etag:%2268edcf0f-f44f%22	http://localhost:10016/wp-content/uploads/2021/06/blog-img-5-768x637.jpg	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/wp-content/uploads/2021/06/blog-img-5-768x637.jpg	(from http://localhost:10016/blog/)
16:59:15	87311/87311	U--MCZ	200	updated ('OK')	text/html	date:Wed,%2015%20Oct%202025%2012:59:14%20GMT	http://localhost:10016/pellentesque-eliteget-gravida-cum-ornare/	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/pellentesque-eliteget-gravida-cum-ornare/index.html	(from http://localhost:10016/blog/)
16:59:15	102899/102899	U-----	200	untouched ('')	image/jpeg	etag:%2268edcf0e-191f3%22	http://localhost:10016/wp-content/uploads/2021/06/blog-img-4-768x637.jpg	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/wp-content/uploads/2021/06/blog-img-4-768x637.jpg	(from http://localhost:10016/blog/)
16:59:16	56539/56539	U--MCZ	200	updated ('OK')	text/html	date:Wed,%2015%20Oct%202025%2012:59:14%20GMT	http://localhost:10016/category/video/	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/category/video/index.html	(from http://localhost:10016/blog/)
16:59:16	87331/87331	U--MCZ	200	updated ('OK')	text/html	date:Wed,%2015%20Oct%202025%2012:59:14%20GMT	http://localhost:10016/quam-vulputate-dignissim-suspendisse-intellus/	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/quam-vulputate-dignissim-suspendisse-intellus/index.html	(from http://localhost:10016/blog/)
16:59:16	67920/67920	U-----	200	untouched ('')	image/jpeg	etag:%2268edcf06-10950%22	http://localhost:10016/wp-content/uploads/2021/06/blog-img-1@2x-768x637.jpg	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/wp-content/uploads/2021/06/blog-img-1@2x-768x637.jpg	(from http://localhost:10016/blog/)
16:59:17	56484/56484	U--MCZ	200	updated ('OK')	text/html	date:Wed,%2015%20Oct%202025%2012:59:15%20GMT	http://localhost:10016/category/vfx/	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/category/vfx/index.html	(from http://localhost:10016/blog/)
16:59:17	57405/57405	U-----	200	untouched ('')	image/jpeg	etag:%2268edcf06-e03d%22	http://localhost:10016/wp-content/uploads/2021/06/blog-img-2@2x-768x637.jpg	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/wp-content/uploads/2021/06/blog-img-2@2x-768x637.jpg	(from http://localhost:10016/blog/)
16:59:17	86713/86713	U--MCZ	200	updated ('OK')	text/html	date:Wed,%2015%20Oct%202025%2012:59:15%20GMT	http://localhost:10016/vestibulum-commodo-sapien-non-elit-vitae/	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/vestibulum-commodo-sapien-non-elit-vitae/index.html	(from http://localhost:10016/blog/)
16:59:18	57347/57347	U-----	200	untouched ('')	image/jpeg	etag:%2268edcf06-e003%22	http://localhost:10016/wp-content/uploads/2021/06/blog-img-3@2x-768x637.jpg	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/wp-content/uploads/2021/06/blog-img-3@2x-768x637.jpg	(from http://localhost:10016/blog/)
16:59:19	86799/86799	U--MCZ	200	updated ('OK')	text/html	date:Wed,%2015%20Oct%202025%2012:59:16%20GMT	http://localhost:10016/proin-ex-ipsum-facilisis-tincidunt-vulputate/	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/proin-ex-ipsum-facilisis-tincidunt-vulputate/index.html	(from http://localhost:10016/blog/)
16:59:20	86835/86835	U--MCZ	200	updated ('OK')	text/html	date:Wed,%2015%20Oct%202025%2012:59:17%20GMT	http://localhost:10016/duis-mauris-augue-efficitur-posuere-dignissim-neque/	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/duis-mauris-augue-efficitur-posuere-dignissim-neque/index.html	(from http://localhost:10016/blog/)
16:59:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2015%20Oct%202025%2012:59:19%20GMT	http://localhost:10016/?p=765	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/index6215.html	(from http://localhost:10016/contact-us/)
16:59:20	53557/53557	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Oct%202025%2012:59:18%20GMT	http://localhost:10016/contact-us/ln.href,%20location.origin	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/contact-us/ln.href,%20location.html	(from http://localhost:10016/contact-us/)
16:59:20	53557/53557	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Oct%202025%2012:59:19%20GMT	http://localhost:10016/contact-us/firebase-auth-compat.js	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/contact-us/firebase-auth-compat.html	(from http://localhost:10016/contact-us/)
16:59:21	3224/3224	U-----	200	untouched ('OK')	text/css	etag:W/%2268e9c042-c98%22	http://localhost:10016/wp-content/themes/blocksy/static/bundle/sidebar.min.css?ver=2.1.15	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/wp-content/themes/blocksy/static/bundle/sidebar.min202b.css	(from http://localhost:10016/one-hundred-years-of-solitude/)
16:59:21	53557/53557	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Oct%202025%2012:59:20%20GMT	http://localhost:10016/one-hundred-years-of-solitude/ln.href,%20location.origin	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/one-hundred-years-of-solitude/ln.href,%20location.html	(from http://localhost:10016/one-hundred-years-of-solitude/)
16:59:21	53557/53557	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Oct%202025%2012:59:21%20GMT	http://localhost:10016/one-hundred-years-of-solitude/firebase-auth-compat.js	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/one-hundred-years-of-solitude/firebase-auth-compat.html	(from http://localhost:10016/one-hundred-years-of-solitude/)
16:59:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2015%20Oct%202025%2012:59:21%20GMT	http://localhost:10016/?p=919	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/index6f5e.html	(from http://localhost:10016/one-hundred-years-of-solitude/)
16:59:22	7220/7220	U-----	200	untouched ('')	image/jpeg	etag:%2268edcf06-1c34%22	http://localhost:10016/wp-content/uploads/2021/06/blog-img-1@2x-150x150.jpg	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/wp-content/uploads/2021/06/blog-img-1@2x-150x150.jpg	(from http://localhost:10016/one-hundred-years-of-solitude/)
16:59:22	6360/6360	U-----	200	untouched ('')	image/jpeg	etag:%2268edcf06-18d8%22	http://localhost:10016/wp-content/uploads/2021/06/blog-img-2@2x-150x150.jpg	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/wp-content/uploads/2021/06/blog-img-2@2x-150x150.jpg	(from http://localhost:10016/one-hundred-years-of-solitude/)
16:59:22	6411/6411	U-----	200	untouched ('')	image/jpeg	etag:%2268edcf06-190b%22	http://localhost:10016/wp-content/uploads/2021/06/blog-img-3@2x-150x150.jpg	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/wp-content/uploads/2021/06/blog-img-3@2x-150x150.jpg	(from http://localhost:10016/one-hundred-years-of-solitude/)
16:59:22	85623/85623	U--MCZ	200	updated ('OK')	text/html	date:Wed,%2015%20Oct%202025%2012:59:21%20GMT	http://localhost:10016/author/fluke/	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/author/fluke/index.html	(from http://localhost:10016/one-hundred-years-of-solitude/)
16:59:23	5488/5488	U-----	200	untouched ('')	image/jpeg	etag:%2268edcf04-1570%22	http://localhost:10016/wp-content/uploads/2021/06/video-6-150x150.jpg	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/wp-content/uploads/2021/06/video-6-150x150.jpg	(from http://localhost:10016/one-hundred-years-of-solitude/)
16:59:23	6401/6401	U-----	200	untouched ('')	image/jpeg	etag:%2268edcf04-1901%22	http://localhost:10016/wp-content/uploads/2021/06/video-5-150x150.jpg	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/wp-content/uploads/2021/06/video-5-150x150.jpg	(from http://localhost:10016/one-hundred-years-of-solitude/)
16:59:23	6989/6989	U-----	200	untouched ('')	image/jpeg	etag:%2268edcf0e-1b4d%22	http://localhost:10016/wp-content/uploads/2021/06/blog-img-4-150x150.jpg	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/wp-content/uploads/2021/06/blog-img-4-150x150.jpg	(from http://localhost:10016/one-hundred-years-of-solitude/)
16:59:23	4714/4714	U-----	200	untouched ('')	image/jpeg	etag:%2268edcf0e-126a%22	http://localhost:10016/wp-content/uploads/2021/06/blog-img-5-150x150.jpg	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/wp-content/uploads/2021/06/blog-img-5-150x150.jpg	(from http://localhost:10016/one-hundred-years-of-solitude/)
16:59:23	3026/3026	U-----	200	untouched ('OK')	application/x-javascript	etag:%2267a4f0fe-bd2%22	http://localhost:10016/wp-includes/js/comment-reply.min.js?ver=6.8.3	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/wp-includes/js/comment-reply.min32d4.js	(from http://localhost:10016/the-last-life/)
16:59:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2015%20Oct%202025%2012:59:23%20GMT	http://localhost:10016/?p=812	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/index4e02.html	(from http://localhost:10016/the-last-life/)
16:59:24	53557/53557	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Oct%202025%2012:59:23%20GMT	http://localhost:10016/quisque-iddiam-velquam-elementum-pulvinar/ln.href,%20location.origin	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/quisque-iddiam-velquam-elementum-pulvinar/ln.href,%20location.html	(from http://localhost:10016/quisque-iddiam-velquam-elementum-pulvinar/)
16:59:24	53557/53557	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Oct%202025%2012:59:23%20GMT	http://localhost:10016/the-last-life/firebase-auth-compat.js	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/the-last-life/firebase-auth-compat.html	(from http://localhost:10016/the-last-life/)
16:59:24	53557/53557	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Oct%202025%2012:59:23%20GMT	http://localhost:10016/quisque-iddiam-velquam-elementum-pulvinar/firebase-auth-compat.js	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/quisque-iddiam-velquam-elementum-pulvinar/firebase-auth-compat.html	(from http://localhost:10016/quisque-iddiam-velquam-elementum-pulvinar/)
16:59:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2015%20Oct%202025%2012:59:24%20GMT	http://localhost:10016/?p=763	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/indexa2f3.html	(from http://localhost:10016/quisque-iddiam-velquam-elementum-pulvinar/)
16:59:25	100955/100955	U-----	200	untouched ('')	image/jpeg	etag:%2268edcf0f-18a5b%22	http://localhost:10016/wp-content/uploads/2021/06/blog-img-6.jpg	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/wp-content/uploads/2021/06/blog-img-6.jpg	(from http://localhost:10016/quisque-iddiam-velquam-elementum-pulvinar/)
16:59:25	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2015%20Oct%202025%2012:59:25%20GMT	http://localhost:10016/?p=760	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/index1c40.html	(from http://localhost:10016/pellentesque-eliteget-gravida-cum-ornare/)
16:59:26	66369/66369	U-----	200	untouched ('')	image/jpeg	etag:%2268edcf0e-10341%22	http://localhost:10016/wp-content/uploads/2021/06/blog-img-5.jpg	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/wp-content/uploads/2021/06/blog-img-5.jpg	(from http://localhost:10016/pellentesque-eliteget-gravida-cum-ornare/)
16:59:26	53557/53557	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Oct%202025%2012:59:25%20GMT	http://localhost:10016/pellentesque-eliteget-gravida-cum-ornare/firebase-auth-compat.js	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/pellentesque-eliteget-gravida-cum-ornare/firebase-auth-compat.html	(from http://localhost:10016/pellentesque-eliteget-gravida-cum-ornare/)
